,imdb_id,imdb_name,imdb_year,movie_name,release_year
15779,tt0082822,Nobody's Perfekt,1981,Nobody's Perfekt,1981
15780,tt0124718,He Got Game,1998,He Got Game,1998
15781,tt0476803,Maja,2005,Majaa,2005
15782,tt0271347,Aayiram Naavulla Ananthan,1996,Aayiram Naavulla Ananthan,1996
15783,tt0102741,Queens Logic,1991,Queens Logic,1991
15784,tt0391165,Fun2shh... Dudes in the 10th Century,2003,Fun 2shh: Dudes In the 10th Century,2003
15785,tt1541943,To Catch a Dollar: Muhammad Yunus Banks on America,2010,To Catch a Dollar,2011
15786,tt0237072,Cannibal Rollerbabes,1997,Cannibal Rollerbabes,1997
15787,tt0410939,Yu Ming Is Ainm Dom,2003,Yu Ming is ainm dom,2003
15788,tt0093493,Mannequin,1987,Mannequin,1987
15789,tt0112411,L'aube à l'envers,1995,L'aube à l'envers,1995
15790,tt2373632,Kalloori Vaasal,1996,Kalloori Vaasal,1996
15791,tt0069372,The Thing with Two Heads,1972,The Thing with Two Heads,1972
15792,tt0120402,Ulee's Gold,1997,Ulee's Gold,1997
15793,tt0073698,Sheila Levine Is Dead and Living in New York,1975,Sheila Levine Is Dead and Living in New York,1975
15794,tt0056801,8½,1963,8½,1963
15795,tt1680305,Afghan Luke,2011,Afghan Luke,2011
15796,tt0115631,Soul of the Game,1996,Soul of the Game,1996
15797,tt0083931,Fehérlófia,1981,Fehérlófia,1981
15798,tt0887883,Burn After Reading,2008,Burn After Reading,2008
15799,tt0244287,Vida Parayum Mumbe,1981,Vida Parayum Munpe,1981
15800,tt0984243,Vaanmathi,1996,Vaanmathi,1996
15801,tt0960066,The Black Waters of Echo's Pond,2009,The Black Waters of Echo's Pond,2010
15802,tt1117394,Transcendent Man,2009,Transcendent Man,2009
15803,tt0865554,The Informers,2008,The Informers,2008
15804,tt0107818,Philadelphia,1993,Philadelphia,1993
15805,tt0053672,The Boy and the Pirates,1960,The Boy and the Pirates,1960
15806,tt0079638,Norma Rae,1979,Norma Rae,1979
15807,tt0156856,Paar Magale Paar,1963,Paar Magale Paar,1963
15808,tt0229952,Aaye Din Bahar Ke,1966,Aaye Din Bahar Ke,1966
15809,tt0458242,Laitakaupungin valot,2006,Lights in the Dusk,2006
15810,tt0069158,Rage,1972,Rage,1972
15811,tt0176948,Love and Action in Chicago,1999,Love and Action in Chicago,1999
15812,tt0068230,Asylum,1972,Asylum,1972
15813,tt1174732,An Education,2009,An Education,2009
15814,tt1648179,Here Comes the Boom,2012,Here Comes the Boom,2012
15815,tt2197827,Batman: Death Wish,2012,Batman: Death Wish,2012
15816,tt0896036,BloodRayne II: Deliverance,2007,BloodRayne II: Deliverance,2007
15817,tt0070903,The Way We Were,1973,The Way We Were,1973
15818,tt0319351,Enakkul Oruvan,1984,Enakkul Oruvan,1984
15819,tt1701218,Mysteria,2011,Mysteria,2011
15820,tt0183808,Spanish Judges,2000,Spanish Judges,2000
15821,tt0284478,Charlotte Sometimes,2002,Charlotte Sometimes,2002
15822,tt1531677,Hauling,2010,Hauling,2010
15823,tt0117135,Männerpension,1996,Männerpension,1996
15824,tt0101518,Bullseye!,1990,Bullseye!,1990
15825,tt0061380,The Ballad of Josie,1967,The Ballad of Josie,1967
15826,tt0213565,The Color of Friendship,2000,The Color of Friendship,2000
15827,tt0374345,De zaak Alzheimer,2003,The Memory of a Killer,2003
15828,tt0078467,Violette Nozière,1978,Violette Nozière,1978
15829,tt0296845,Little Secrets,2001,Little Secrets,2001
15830,tt0100728,Syngenor,1990,Syngenor,1990
15831,tt0099401,Demon Wind,1990,Demon Wind,1990
15832,tt0206036,If These Walls Could Talk 2,2000,If These Walls Could Talk 2,2000
15833,tt19393952,A Woman of Fire,1971,Woman of Fire,1971
15834,tt0066434,THX 1138,1971,THX 1138,1971
15835,tt1103971,The Chubbchubbs Save Xmas,2007,The ChubbChubbs Save Xmas,2007
15836,tt0487116,Obsession: Radical Islam's War Against the West,2005,Obsession: Radical Islam's War Against the West,2007
15837,tt0478988,The Call of Cthulhu,2005,The Call of Cthulhu,2005
15838,tt0099763,Henry: Portrait of a Serial Killer,1986,Henry: Portrait Of A Serial Killer,1986
15839,tt0101414,Beauty and the Beast,1991,Beauty and the Beast,1991
15840,tt0089820,Poison Ivy,1985,Poison Ivy,1985
15841,tt0118702,Best Men,1997,Best Men,1997
15842,tt8669098,Thithikudhe,2003,Thithikudhe,2003
15843,tt0058615,The Starfighters,1964,The Starfighters,1964
15844,tt1045898,Veyyil,2006,Veyyil,2006
15845,tt0099615,The Freshman,1990,The Freshman,1990
15846,tt0091284,Janbaaz,1986,Janbaaz,1986
15847,tt0097239,Driving Miss Daisy,1989,Driving Miss Daisy,1989
15848,tt0400186,Chanthupottu,2005,Chanthupottu,2005
15849,tt0077636,The Greek Tycoon,1978,The Greek Tycoon,1978
15850,tt0060472,Grand Prix,1966,Grand Prix,1966
15851,tt1276961,Holy Land Hardball,2009,Holy Land Hardball,2010
15852,tt0075824,Cet obscur objet du désir,1977,That Obscure Object of Desire,1977
15853,tt1372686,Coriolanus,2011,Coriolanus,2011
15854,tt0074475,Embryo,1976,Embryo,1976
15855,tt2022521,Rowthiram,2011,Rowthiram,2011
15856,tt0094824,Caddyshack II,1988,Caddyshack II,1988
15857,tt0060814,Paris brûle-t-il ?,1966,Is Paris Burning?,1966
15858,tt0082495,Halloween II,1981,Halloween II,1981
15859,tt0893412,From Prada to Nada,2011,From Prada to Nada,2011
15860,tt0084935,Il mondo di Yor,1983,"Yor, the Hunter from the Future",1983
15861,tt0959328,Naa Autograph Sweet Memories,2004,Naa Autograph,2004
15862,tt0758753,If I Had Known I Was a Genius,2007,If I Had Known I Was a Genius,2006
15863,tt0072081,The Return of the Pink Panther,1975,The Return of the Pink Panther,1975
15864,tt0055623,Wild in the Country,1961,Wild in the Country,1961
15865,tt2394180,Down by the Riverside,2005,Down by the Riverside,2007
15866,tt0336325,Dracula II: Ascension,2003,Dracula II Ascension,2003
15867,tt0123933,"Já, spravedlnost",1968,"I, Justice",1968
15868,tt0276935,Electric Dragon 80.000 V,2001,Electric Dragon 80.000 V,2001
15869,tt2401225,Uu Kodathara Ulikki Padathara,2012,Uu Kodathara? Ulikki Padathara?,2012
15870,tt0089239,Guilty Conscience,1985,Guilty Conscience,1985
15871,tt1407085,Passione,2010,Passione,2010
15872,tt0151121,Jeans,1998,Jeans,1998
15873,tt1727300,Hunky Dory,2011,Hunky Dory,2011
15874,tt0112934,Eggs,1995,Eggs,1995
15875,tt0096523,L'étudiante,1988,L'Étudiante,1988
15876,tt0089981,Secret Admirer,1985,Secret Admirer,1985
15877,tt0074119,All the President's Men,1976,All the President's Men,1976
15878,tt1784499,Kurtlar Vadisi: Filistin,2011,Valley of the Wolves: Palestine,2011
15879,tt0281536,Aayiram Janmangal,1976,Aayiram Jenmangal,1978
15880,tt0057134,Heavens Above!,1963,Heavens Above!,1963
15881,tt0098625,We're No Angels,1989,We're No Angels,1989
15882,tt0453548,Snow Angels,2007,Snow Angels,2008
15883,tt0422093,Diary of a Mad Black Woman,2005,Diary of a Mad Black Woman,2005
15884,tt0115482,After Jimmy,1996,After Jimmy,1996
15885,tt0385568,Bullet Boy,2004,Bullet Boy,2004
15886,tt1525890,The Caller,2011,The Caller,2008
15887,tt0212346,Miss Congeniality,2000,Miss Congeniality,2000
15888,tt0195234,Saving Grace,2000,Saving Grace,2000
15889,tt0088213,Swing Shift,1984,Swing Shift,1984
15890,tt0810964,Manga Latina: Killer on the Loose,2006,Manga Latina: Killer on the Loose,2005
15891,tt0095654,Moon Over Parador,1988,Moon Over Parador,1988
15892,tt0452702,Vacancy,2007,Vacancy,2007
15893,tt0460810,The Great Buck Howard,2008,The Great Buck Howard,2008
15894,tt1483773,Kovil,2003,Kovil,2003
15895,tt0068370,Children Shouldn't Play with Dead Things,1972,Children Shouldn't Play with Dead Things,1972
15896,tt0099587,Flight of the Intruder,1991,Flight of the Intruder,1991
15897,tt1037156,Stone of Destiny,2008,Stone of Destiny,2008
15898,tt0308417,Is Raat Ki Subah Nahin,1996,Is Raat Ki Subah Nahin,1996
15899,tt0065989,Little Fauss and Big Halsy,1970,Little Fauss and Big Halsy,1970
15900,tt0104237,Damage,1992,Damage,1992
15901,tt28752420,Freedom Machines,2003,Freedom Machines,2004
15902,tt1122863,Pacar Ketinggalan Kereta,1989,Pacar Ketinggalan Kereta,1989
15903,tt0903013,Riding Solo to the Top of the World,2006,Riding Solo to the Top of the World,2006
15904,tt0246083,Mondighatam,1982,Mondi Ghatam,1982
15905,tt0370032,Ultraviolet,2006,Ultraviolet,2006
15906,tt0297753,Kaena: La prophétie,2003,Kaena: The Prophecy,2003
15907,tt0377045,The Climb: Behind the Scenes,2002,The Climb: Behind the Scenes,2002
15908,tt1874633,Musical Chairs,2011,Musical Chairs,2011
15909,tt0086443,Timerider: The Adventure of Lyle Swann,1982,Timerider: The Adventure of Lyle Swan,1982
15910,tt0167250,Late Last Night,1999,Late Last Night,1999
15911,tt1661031,Brindaavanam,2010,Brindavanam,2010
15912,tt0087736,Mohan Joshi Hazir Ho!,1984,Mohan Joshi Hazir Ho!,1984
15913,tt0390527,Swapnam Kondu Thulabharam,2003,Swapnam Kondu Thulabharam,2003
15914,tt0079308,Hot Stuff,1979,Hot Stuff,1979
15915,tt0937419,Reign of the Fallen,2005,Reign of the Fallen,2005
15916,tt1353157,The Blue Mansion,2009,The Blue Mansion,2009
15917,tt1121977,Mother and Child,2009,Mother and Child,2009
15918,tt0381911,Beautiful Girl,2003,Beautiful Girl,2003
15919,tt0499556,War,2007,War,2007
15920,tt3251832,Bratz: Genie Magic,2006,Genie Magic,2006
15921,tt1615065,Savages,2012,Savages,2012
15922,tt0784972,The Brothers Solomon,2007,The Brothers Solomon,2007
15923,tt1228915,2033,2009,2033,2009
15924,tt0062341,Tarzan and the Great River,1967,Tarzan and the Great River,1967
15925,tt0157581,Enga Veetu Pillai,1965,Enga Veettu Pillai,1965
15926,tt0057187,Irma la Douce,1963,Irma la Douce,1963
15927,tt1592525,Lockout,2012,Lockout,2012
15928,tt1252298,The Human Experience,2008,The Human Experience,2008
15929,tt0055602,Una vita difficile,1961,A Difficult Life,1961
15930,tt0331175,Any Way the Wind Blows,2003,Any Way the Wind Blows,2003
15931,tt0479528,Rogue,2007,Rogue,2007
15932,tt0064133,Carry on Camping,1969,Carry On Camping,1969
15933,tt1347340,Harvest Home,2008,Harvest Home,2009
15934,tt0219854,The Kid,2000,The Kid,2000
15935,tt0219854,The Kid,2000,The Kid,1999
15936,tt0057239,The L-Shaped Room,1962,The L-Shaped Room,1962
15937,tt0090376,The Zoo Gang,1985,The Zoo Gang,1985
15938,tt0449189,Banaras,2006,Banaras,2009
15939,tt0098987,The Adventures of Ford Fairlane,1990,The Adventures of Ford Fairlane,1990
15940,tt0090961,Dot and the Whale,1986,Dot and the Whale,1986
15941,tt0098645,Who's Harry Crumb?,1989,Who's Harry Crumb?,1989
15942,tt2113091,To aru hikuushi e no tsuioku,2011,To Aru Hikūshi e no Tsuioku,2011
15943,tt0333890,Mazha,2000,Mazha,2000
15944,tt0462250,Automatons,2006,Automatons,2006
15945,tt0412919,"Lipstick & Dynamite, Piss & Vinegar: The First Ladies of Wrestling",2004,"Lipstick and Dynamite, Piss and Vinegar: The First Ladies of Wrestling",2005
15946,tt0271468,Donga Kollu,1988,Donga Kollu,1988
15947,tt0480239,Atlas Shrugged: Part I,2011,Atlas Shrugged: Part I,2011
15948,tt0082592,Just Before Dawn,1981,Just Before Dawn,1981
15949,tt0072315,La tregua,1974,The Truce,1974
15950,tt0857300,Anand,2004,Anand,2004
15951,tt1161418,Gentlemen Broncos,2009,Gentlemen Broncos,2010
15952,tt2832684,Legend of the Blue Hole,2004,Jersey Odysseys: Legend of the Blue Hole,2004
15953,tt0286683,Hero Hindustani,1998,Hero Hindustani,1998
15954,tt0487273,Les témoins,2007,Les Témoins,2007
15955,tt0086200,Risky Business,1983,Kinky Business,1984
15956,tt2082232,China Heavyweight,2012,China Heavyweight,2012
15957,tt0379487,The Seat Filler,2004,The Seat Filler,2005
15958,tt0079227,Good Guys Wear Black,1978,Good Guys Wear Black,1978
15959,tt0461970,Invisible Waves,2006,Invisible Waves,2006
15960,tt0056417,The Road to Hong Kong,1962,The Road to Hong Kong,1962
15961,tt1470022,Elfie Hopkins,2012,Elfie Hopkins,2012
15962,tt0116488,Hard Core Logo,1996,Hard Core Logo,1996
15963,tt0493424,Attack Force,2006,Attack Force,2006
15964,tt0109627,Dinosaur Island,1994,Dinosaur Island,1994
15965,tt0350493,999-9999,2003,999-9999,2002
15966,tt0074963,"Next Stop, Greenwich Village",1976,"Next Stop, Greenwich Village",1976
15967,tt0098966,3 Men and a Little Lady,1990,3 Men and a Little Lady,1990
15968,tt0353960,Rudraksham,1994,Rudraksham,1994
15969,tt0090570,84 Charing Cross Road,1987,84 Charing Cross Road,1987
15970,tt1948150,Singham,2011,Singham,2011
15971,tt1999910,Kireedam,2007,Kireedam,2007
15972,tt1202044,Six Reasons Why,2008,Six Reasons Why,2008
15973,tt1404830,The Bannen Way,2010,The Bannen Way,2010
15974,tt0175908,Mere Hamdam Mere Dost,1968,Mere Hamdam Mere Dost,1968
15975,tt0108258,Surf Ninjas,1993,Surf Ninjas,1993
15976,tt0098160,The Rachel Papers,1989,The Rachel Papers,1989
15977,tt0193102,Dil Ka Kya Kasoor,1992,Dil Ka Kya Kasoor,1992
15978,tt0991167,Ping Pong Playa,2007,Ping Pong Playa,2008
15979,tt13612478,Indira Vizha,2009,Indira Vizha,2009
15980,tt0065445,Le bal du comte d'Orgel,1970,Le Bal du Comte d'Orgel,1970
15981,tt0108167,Smoking/No Smoking,1993,Smoking/No Smoking,1993
15982,tt0255459,Paramanandayya Shishyula Katha,1966,Paramanandayya Shishyula Katha,1966
15983,tt0202470,Rock Star,2001,Rock Star,2001
15984,tt0116422,Glory Daze,1995,Glory Daze,1996
15985,tt0841993,Apartment 1303,2007,Apartment 1303,2007
15986,tt0072284,Three the Hard Way,1974,Three the Hard Way,1974
15987,tt0066826,The Touch,1971,The Touch,1971
15988,tt0069343,La tarantola dal ventre nero,1971,Black Belly of the Tarantula,1971
15989,tt0063584,Sergeant Ryker,1968,Sergeant Ryker,1968
15990,tt1241329,The River Why,2010,The River Why,2009
15991,tt0453414,VeggieTales: Duke and the Great Pie War,2005,Duke and the Great Pie War,2004
15992,tt0079160,Fleisch,1979,Fleisch,1979
15993,tt1545986,Dinoshark,2010,Dinoshark,2010
15994,tt0482461,Barry Munday,2010,Barry Munday,2010
15995,tt0069001,Night Call Nurses,1972,Night Call Nurses,1972
15996,tt1246601,Thakarachenda,2007,Thakarachenda,2007
15997,tt0091584,My Little Pony: The Movie,1986,My Little Pony: The Movie,1986
15998,tt0158717,Lapin kullan kimallus,1999,Lapin kullan kimallus,1999
15999,tt0097530,How I Got Into College,1989,How I Got Into College,1989
16000,tt1380806,The Making of 'Stupid Teenagers Must Die!',2007,Stupid Teenagers Must Die!,2007
16001,tt0356614,Foolproof,2003,Foolproof,2003
16002,tt0140588,La svastica nel ventre,1977,Nazi Love Camp 27,1977
16003,tt0120662,Eye of the Beholder,1999,Eye of the Beholder,2000
16004,tt1815722,Golkonda High School,2011,Golconda High School,2011
16005,tt2179506,Melinda's World,2003,Melinda's World,2003
16006,tt0115909,Clara Hakedosha,1996,Saint Clara,1996
16007,tt0101502,The Borrower,1991,The Borrower,1991
16008,tt0485483,The Romance of Betty Boop,1985,The Romance of Betty Boop,1985
16009,tt0115006,Xtro 3: Watch the Skies,1995,Xtro 3: Watch the Skies,1995
16010,tt0437863,The Benchwarmers,2006,The Bench,2007
16011,tt0457940,Home Delivery: Aapko... Ghar Tak,2005,Home Delivery: Aapko... Ghar Tak,2005
16012,tt0089793,Pelle Svanslös i Amerikatt,1985,Peter-No-Tail in America,1985
16013,tt0131409,Geri's Game,1997,Geri's Game,1997
16014,tt3162188,Super Six,2012,Super Six,2012
16015,tt0219327,Strictly Sinatra,2001,Strictly Sinatra,2001
16016,tt0099160,Blue Steel,1990,Blue Steel,1990
16017,tt0057634,The V.I.P.s,1963,The V.I.P.s,1963
16018,tt0055796,Billy Budd,1962,Billy Budd,1962
16019,tt0212889,Common Ground,2000,Common Ground,2000
16020,tt0144608,Sinbad: Beyond the Veil of Mists,2000,Sinbad: Beyond the Veil of Mists,2000
16021,tt1727516,Livide,2011,Livid,2011
16022,tt0098352,Small Sacrifices,1989,Small Sacrifices,1989
16023,tt0105108,Past Midnight,1991,Past Midnight,1992
16024,tt0091706,Out of Bounds,1986,Out of Bounds,1986
16025,tt0170386,Pink Lightning,1978,Pink Lightning,1978
16026,tt8161934,Bilut,2006,Bilut,2006
16027,tt0262911,World Traveler,2001,World Traveler,2002
16028,tt2126336,Nuvvila,2011,Nuvvila,2011
16029,tt0067440,Mongo's Back in Town,1971,Mongo's Back in Town - Tv Film,1971
16030,tt1340442,La-La Loco Baby,2008,La-La Loco Baby,2008
16031,tt0084048,Hank Williams: The Show He Never Gave,1980,Hank Williams: The Show He Never Gave,1980
16032,tt0496408,That Beautiful Somewhere,2006,That Beautiful Somewhere,2006
16033,tt0054230,The Rat Race,1960,The Rat Race,1960
16034,tt0078111,Pretty Baby,1978,Pretty Baby,1978
16035,tt2275492,A Very Potter Senior Year,2013,Senior Year,2011
16036,tt0073581,Professori Uuno D.G. Turhapuro,1975,Professori Uuno D.G. Turhapuro,1975
16037,tt0117478,The Right to Remain Silent,1996,The Right To Remain Silent,1996
16038,tt0268401,Kahin Pyaar Na Ho Jaaye,2000,Kahin Pyaar Na Ho Jaaye,2000
16039,tt0433346,Bone Sickness,2004,Bone sickness,2004
16040,tt10163202,Naam Iruvar Namakku Iruvar,1998,Naam Iruvar Nammaku Iruvar,1998
16041,tt0116731,The Juror,1996,The Juror,1996
16042,tt0433350,Boy Culture,2006,Boy Culture,2006
16043,tt0291832,Crackerjack,2002,Crackerjack,2002
16044,tt0969250,Dog Gone,2008,Dog Gone,2008
16045,tt1351224,Pyaar Impossible!,2010,Pyaar Impossible,2010
16046,tt0059590,Pickled Pink,1965,Pickled Pink,1965
16047,tt0316525,Sagina Mahato,1971,Sagina Mahato,1971
16048,tt0066012,The Love War,1970,The Love War,1970
16049,tt1946379,Raghuvinte Swantham Rasiya,2011,Raghuvinte Swantham Rasiya,2011
16050,tt1255951,De Dana Dan,2009,De Dana Dan,2009
16051,tt0053244,The Savage Innocents,1960,The Savage Innocents,1960
16052,tt0267440,Do You Wanna Know a Secret?,2001,Do You Wanna Know a Secret?,2001
16053,tt0065981,The Lickerish Quartet,1970,The Lickerish Quartet,1970
16054,tt0483131,Rajamanikyam,2005,Rajamanikyam,2005
16055,tt0087003,Broadway Danny Rose,1984,Broadway Danny Rose,1984
16056,tt0055254,One Hundred and One Dalmatians,1961,One Hundred and One Dalmatians,1961
16057,tt0338022,Fakers,2004,Fakers,2004
16058,tt1649435,Vinayakudu,2008,Vinayakudu,2008
16059,tt1359585,Makante Achan,2009,Makante achan,2009
16060,tt1655607,Singam,2010,Singam,2010
16061,tt2164702,Zindagi Tere Naam,2012,Zindagi Tere Naam,2012
16062,tt1072755,Minutemen,2008,Minutemen,2008
16063,tt0108327,The Thing Called Love,1993,The Thing Called Love,1993
16064,tt0099819,I Love You to Death,1990,I Love You to Death,1990
16065,tt0066958,Crucible of Terror,1971,Crucible of Terror,1971
16066,tt0056923,Charade,1963,Charade,1963
16067,tt0083232,True Confessions,1981,True Confessions,1981
16068,tt0237680,Sacred Flesh,2000,Sacred Flesh,1999
16069,tt1582477,Bhavani IPS,2010,Bhavani IPS,2010
16070,tt1001491,Avenging Angel,2007,Avenging Angel,2007
16071,tt1083845,Ballet Shoes,2007,Ballet Shoes,2007
16072,tt0478044,Takeshis',2005,Takeshis',2005
16073,tt0840787,Carolina Moon,2007,Carolina Moon,2007
16074,tt0343818,"I, Robot",2004,"I, Robot",2004
16075,tt1058725,Kembang-Kembang plastik,1977,Kembang-Kembang Plastik,1977
16076,tt0118603,American Perfekt,1997,American Perfekt,1997
16077,tt0342882,The PianoTuner of EarthQuakes,2004,The Piano Tuner of Earthquakes,2005
16078,tt1015999,Legally Blondes,2009,Legally Blondes,2009
16079,tt1942034,Absinthe Drinker,2011,The Absinthe Drinkers,2012
16080,tt7689690,Making of Love Exposure,2010,Love Exposure,2008
16081,tt0108174,So I Married an Axe Murderer,1993,So I Married an Axe Murderer,1993
16082,tt0080442,The Black Marble,1980,The Black Marble,1980
16083,tt0069226,Savages,1972,Savages,1974
16084,tt0449835,Behind the Scenes: Tanner on Tanner,2004,Tanner on Tanner,2004
16085,tt0093004,La famiglia,1987,La famiglia,1987
16086,tt0102860,Scissors,1991,Scissors,1991
16087,tt0093773,Predator,1987,Predator,1987
16088,tt0338706,Alexandra's Project,2003,Alexandra's Project,2003
16089,tt0094048,Straight to Hell,1987,Straight to Hell,1987
16090,tt0156658,Junoon,1992,Junoon,1992
16091,tt1766094,So Undercover,2012,So Undercover,2012
16092,tt0110363,Little Big League,1994,Little Big League,1994
16093,tt1980162,Kung Fu Panda: Secrets of the Masters,2011,Kung Fu Panda: Secrets of the Masters,2011
16094,tt0088944,Commando,1985,Commando,1985
16095,tt1656171,Dam999,2011,Dam 999,2011
16096,tt0358135,Shall We Dance?,2004,Shall We Dance?,2004
16097,tt0316356,Open Range,2003,Open Range,2003
16098,tt0399104,Going to the Mat,2004,Going to the Mat,2004
16099,tt0822856,Socket,2007,Socket,2007
16100,tt0302058,Zamana,1985,Zamana,1985
16101,tt0119879,Perdita Durango,1997,Perdita Durango,1997
16102,tt0284479,Shararat,2002,Shararat,2002
16103,tt1586752,Machine Gun Preacher,2011,Machine Gun Preacher,2011
16104,tt1686313,I rymden finns inga känslor,2010,Simple Simon,2010
16105,tt0061501,The Comedians in Africa,1967,The Comedians in Africa,1967
16106,tt1291584,Warrior,2011,Warrior,2011
16107,tt0475317,Knallhart,2006,Tough enough,2006
